CaseID,weight,tm_start,tm_finish,duration,DOV_MANCHECK,XTESS171,XPARTY3,XPARTY7,xideo,XREL1,XREL2,XPCM0160,XPP10035,XPH1ANXI,Q1_Sentence1,Q1_Sentence2,Q1_Sentence3,Q1_Sentence4,Q1_Sentence5,Q1_Sentence6,Q1_Sentence1_Refused,Q1_Sentence2_Refused,Q1_Sentence3_Refused,Q1_Sentence4_Refused,Q1_Sentence5_Refused,Q1_Sentence6_Refused,Q2_Sentence1,Q2_Sentence2,Q2_Sentence3,Q2_Sentence4,Q2_Sentence5,Q2_Sentence6,Q2_Sentence1_Refused,Q2_Sentence2_Refused,Q2_Sentence3_Refused,Q2_Sentence4_Refused,Q2_Sentence5_Refused,Q2_Sentence6_Refused,Q3,Q4,Q5A_OptA_Genre,Q5A_OptB_Genre,Q5B_OptA_Genre,Q5B_OptB_Genre,Q5C_OptA_Genre,Q5C_OptB_Genre,Q5A_OptA_Topic,Q5A_OptB_Topic,Q5B_OptA_Topic,Q5B_OptB_Topic,Q5C_OptA_Topic,Q5C_OptB_Topic,Q5A_OptA_Style,Q5A_OptB_Style,Q5B_OptA_Style,Q5B_OptB_Style,Q5C_OptA_Style,Q5C_OptB_Style,Q5A_OptA_Medium,Q5A_OptB_Medium,Q5B_OptA_Medium,Q5B_OptB_Medium,Q5C_OptA_Medium,Q5C_OptB_Medium,Q5A_OptA_Length,Q5A_OptB_Length,Q5B_OptA_Length,Q5B_OptB_Length,Q5C_OptA_Length,Q5C_OptB_Length,Q5A,Q5B,Q5C,Q6A,Q6B,Q6C,Q6D,Q6E,Q6F,DOV_Q7Q8Q9_Order,Q7,Q8,Q9,ppage,ppeduc,ppeducat,ppethm,ppgender,pphhhead,pphhsize,pphouse,ppincimp,ppmarit,ppmsacat,PPREG4,pprent,ppstaten,PPT01,PPT25,PPT612,PPT1317,PPT18OV,ppwork,ppnet
2083,.5963000000000001,20dec2014 19:29:17,21dec2014 21:05:19,1536,2,8,1,1,6,2,2,32,1,2,,,,,,,,,,,,,Turtles move slowly.,Birds fly over the tree.,"See the horses coop, clop!",Pigs like slop.,The home of this fish is the river.,I see the web of the spider.,,,,,,,,,2,1,1,3,3,3,7,2,5,11,14,14,3,1,2,1,2,3,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,,,,,,,"Q7,Q9,Q8",1,4,2,76,13,4,1,2,1,2,1,17,1,1,4,1,86,0,0,0,0,2,5,1
2084,1.1405,20dec2014 19:29:25,20dec2014 20:06:55,37,2,9,1,2,5,11,3,32,4,2,,,,,,,,,,,,,We stood beside the turtle exhibit.,I spilt my coke by the ducks.,Mom took her picture with the silly moose.,The girl lost her sister by the sloths.,The boy dropped his glove off the side of the tiger pit.,They checked out the spiders before they left.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,28,12,4,1,2,0,3,1,12,5,1,3,1,74,0,0,0,0,3,7,1
2085,1.3751,20dec2014 19:30:00,04jan2015 23:23:55,21833,2,9,2,5,2,13,6,32,4,2,,,,,,,,,,,,,dogs re big,cts smell gross,birds poop everywhere,cheet re humuges,lions hve lots of fur,hippopotamus e very big ad purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,19,9,2,1,2,1,1,1,16,6,1,3,1,74,0,0,0,0,1,7,0
2086,.7616000000000001,20dec2014 19:32:40,21dec2014 04:38:41,546,2,12,2,5,4,11,3,8,2,2,,,,,,,,,,,,,I observed the tigers while they slept.,I drew pictures of the birds.,I visited the eel exhibit before i left the zoo.,I took photos of the colored frogs.,I petted the pigs while they were feed.,I took two strolls through the butterfly house.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,35,12,4,2,1,1,1,3,11,5,1,3,2,74,0,0,0,0,1,1,1
2087,.8817,20dec2014 19:46:54,20dec2014 20:00:08,13,2,13,1,3,6,3,2,29,2,1,,,,,,,,,,,,,The spotted turtle is upside it's shell.,The white goose shit over my shoe.,Grey wolves froliced with coyotes.,Excited tigers lurched over the bushes.,Some white egrets flew by the zoo.,"The sky grew dusky, the owl woke up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,60,9,2,1,1,1,2,1,18,2,1,1,1,16,0,0,0,0,2,1,1
2088,1.4968,20dec2014 20:06:02,20dec2014 20:14:05,8,2,9,1,3,4,11,2,32,3,2,,,,,,,,,,,,,While I held juice I looked over to lions.,Once I was done with my drink I turned to see zebras.,Jogging behind my son I came upon tigers.,"The python was huge, I was happy I was not near//",Hyenas remind you that laughter is key.,"I wonder if elephants really do have good memory, will they remember I saw them today?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,38,11,3,2,2,1,4,2,12,1,1,3,2,57,0,0,1,1,2,4,0
2093,.3954,20dec2014 20:18:09,20dec2014 22:13:27,115,2,14,1,1,6,2,2,29,2,1,,,,,,,,,,,,,"The first exbit I viewed held very old, weighty tortoises!",I spotted a fox who showed his dislike for the visitors.,We were  delighted to spy wild grey squirrels loose too.,We moved to the tigers but they saw us first..,There were loads of bugs like the mosquito that I observed and it bit me.,Off to the otter creek for the comic relief; surely they know how silly they seem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,61,11,3,1,2,1,3,1,13,1,1,3,1,74,0,0,0,0,3,1,1
2094,.8411,20dec2014 20:23:28,20dec2014 20:29:47,6,2,3,2,7,4,2,6,32,1,2,The elephants are huge.,The monkeys are very acrobatic.,The crocodiles will make beautiful purses.,The octopus can give you a big hug.,I love the coat of the polar bear.,Giraffes have a tremendous sore throat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,89,14,4,1,1,0,2,2,12,1,1,1,1,22,0,0,0,0,2,5,1
2095,.7789,20dec2014 20:29:10,20dec2014 20:42:31,13,2,7,2,7,3,5,5,32,2,2,buying food i feed the goats,saw the monkeys monking around,elephants were eating grass,it was cold and the penguins loved it,the aviary smelled like bird shit,the apes were going wild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,70,9,2,1,1,1,1,3,11,5,1,2,2,35,0,0,0,0,1,5,0
2096,1.1881,20dec2014 20:33:53,09jan2015 02:59:45,27745,2,14,1,3,4,11,6,32,4,2,,,,,,,,,,,,,l,t,be,z,brids,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,53,9,2,1,1,1,4,2,9,1,1,4,2,92,0,0,1,0,3,6,1
2098,1.9997,20dec2014 20:36:38,20dec2014 20:57:18,20,2,9,2,6,2,1,4,32,3,2,,,,,,,,,,,,,The slowest from the zoo is the turtle.,The white turkey is sleep.,The tigers fight for foods.,sheeps sleep over the shelter.,Fishes cuddle with others.,foxes tried to hide from the tigers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,32,12,4,3,2,0,5,1,13,1,1,2,1,31,1,1,0,0,3,7,1
2099,1.4601,20dec2014 20:38:23,20dec2014 21:26:12,47,2,9,2,7,4,11,5,29,3,2,,,,,,,,,,,,,I visit to the zoo to see the hippos.,I got to see the otters swim.,The wolves howled together.,The white tigers were pretty to see while they were sleep.,The Ocelot looked like little tigers.,Opossums with their  group looked cute.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,24,10,3,2,2,1,2,3,6,6,1,3,2,56,0,0,0,0,2,1,1
2100,1.0472,20dec2014 20:39:11,20dec2014 21:06:57,27,2,14,1,1,6,3,6,32,1,1,,,,,,,,,,,,,The tiger looked most feroxious.,Otters love to swim.,Spiders terrify most people,Coyotes look ver much like dogs,Lemurs live mostly up trees,The elk trumpeted loudly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,91,7,1,1,1,1,2,1,9,6,1,2,1,34,0,0,0,0,2,5,0
2101,.7043,20dec2014 20:40:44,20dec2014 20:57:39,16,2,14,1,2,5,3,3,13,4,2,,,,,,,,,,,,,We skipped food to see the Tigers.,I decided to look for the octopus first.,The best exhibit shows the wolves.,I go to the zoo for the frogs.,I love the look of the jelly fish.,We drove home before we could see the deer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,24,12,4,1,2,0,3,1,17,5,1,2,3,46,0,0,0,1,2,1,1
2103,.6793,20dec2014 20:45:52,20dec2014 20:51:39,5,2,6,2,5,5,3,2,32,2,2,The panda pooped on the picnic table.,Fred shot a kangaroo with his slingshot.,The anaconda swallowed his prey in less thn five minutes.,Two elephants tumbled into the moat.,The rhino would not eat his spinach.,Margaret shot a  cobra with her smartphone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,74,13,4,1,1,0,2,2,11,1,1,2,2,33,0,0,0,0,2,5,1
2104,1.1267,20dec2014 20:52:41,20dec2014 20:57:23,4,2,14,1,2,6,3,2,32,1,2,,,,,,,,,,,,,The cow moos.,The horse is white.,The pig cries.,The dog pees.,The bird flies.,The fly breeds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,88,3,1,1,1,0,1,4,9,2,1,3,3,54,0,0,0,0,1,5,0
2105,.8643999999999999,20dec2014 20:53:30,20dec2014 21:16:55,23,2,12,2,7,2,13,6,5,1,2,,,,,,,,,,,,,The blue fish jumped out of the pool.,The hippo there looked very big.,Five vultures flew by shriveled trees.,There were groups of tigers by some rocks.,Eight elk quietly slept with some birds.,Huge red spiders crept through yellow pebbles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,61,13,4,1,1,1,3,1,19,1,1,1,1,14,0,0,0,1,2,1,1
2106,1.3994,20dec2014 20:55:01,20dec2014 21:25:48,30,2,14,1,1,6,1,1,29,2,2,,,,,,,,,,,,,the goldfish hid.,the deer jumped over the ditch.,the geese flew south.,the sloth climb the tree.,i touched the pigs back'..,the bull protected his terrotori.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,60,8,1,1,2,1,2,1,10,1,0,1,1,11,0,0,0,0,2,1,1
2107,.6834,20dec2014 21:03:10,20dec2014 21:29:36,26,2,1,2,5,4,1,4,32,4,2,afterdrankingasodaisawatiger,asiwalkedalittlewaysisawthemonkeys,thanasimoveonisawabear,alittlewaysfurtheriseenalion,afteriateiseensomesnakes,asiwalkediseensomehippo,,,,,,,,,,,,,,,,,,,,,3,2,3,1,1,3,14,9,11,5,3,11,2,3,2,1,2,3,2,2,2,1,1,1,1,1,2,2,1,1,-1,-1,-1,,,,,,,"Q9,Q7,Q8",2,3,4,65,8,1,1,2,0,2,1,3,3,0,2,2,43,0,0,0,0,2,6,0
2108,1.1465,20dec2014 21:06:15,20dec2014 21:12:10,5,2,2,1,1,7,2,5,32,1,2,the lion's roar was magnificent,the giraffe licked me with his black tongue,the otters were hyper and playful,the penguins enjoyed their fish lunch,the red panda was tired and sluggish,the ostrich walked around freely among the guests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,23,12,4,1,1,0,4,1,16,5,1,4,1,84,0,0,0,0,4,4,1
2109,1.7552,20dec2014 21:20:19,20dec2014 21:24:07,3,2,4,2,7,2,13,6,29,3,2,Passing by the gorillas I saw how beautiful they looked,While feeding the fish the turtles came by,While talking to the person in charge we saw the Sharks,Before eating our lunch we looked at the polar bears,After eating our lunch we went to see the crabs,Before leaving we took a picture with a big black snake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,36,3,1,4,2,0,5,1,19,4,1,4,1,93,0,0,0,0,5,1,1
2110,.6734,20dec2014 21:39:05,07jan2015 20:06:47,25827,2,2,2,7,5,2,3,32,2,2,I like the way the baby ducks folow their mother.,I hate the snake house because I hate snakes.,Giraffes are really tall.,I love all the pretty butterflies.,That is one big gorilla.,The pigs really smell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,63,10,3,2,2,1,2,3,13,1,1,2,2,33,0,0,0,0,2,5,1
2111,.702,20dec2014 21:42:57,20dec2014 22:13:06,30,2,8,1,1,6,9,3,32,1,2,,,,,,,,,,,,,The lions looked fierce.,The octopus looked wild.,The butterflies were pretty.,The hippos were huge.,The spiders were hostile.,The tigers were white.,,,,,,,,,3,1,3,1,1,3,14,5,12,1,2,12,1,1,3,1,1,3,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,,,,,,,"Q7,Q9,Q8",2,2,2,71,9,2,1,2,1,2,1,8,1,0,2,1,32,0,0,0,0,2,5,1
2112,.697,20dec2014 21:46:48,20dec2014 21:57:24,10,2,8,1,1,6,3,2,3,1,2,,,,,,,,,,,,,I see two tigers.,Three turtles swim by me.,Birds fly high.,Fish swim by the otters.,Foxes hide from view.,Cows moo by the sheep.,,,,,,,,,3,3,2,2,1,3,13,11,9,8,1,14,2,2,1,3,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,,,,,,,"Q7,Q8,Q9",1,2,3,40,12,4,1,2,1,5,1,13,1,1,3,1,52,1,0,2,0,2,1,1
2114,.6569,20dec2014 22:00:04,20dec2014 22:06:42,6,2,6,1,2,5,13,5,1,2,2,"Upon entering, we immediately dashed to the giraffes and had the opportunity to feed them from the look out tower.",The gorilla compound was our favorite part because we saw a baby gorilla that had just been born.,"We were planning to pay money to ride a camel, but the camels did not look very friendly.","The elephants had a very large area to roam, making it difficult to see them.",The komodo dragon came the closest to us of all the animals.,The monkeys were quite rambunctious and were swinging from branch to branch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,32,12,4,1,1,1,3,1,16,1,1,1,1,12,1,0,0,0,2,1,1
2115,.9651999999999999,20dec2014 22:02:07,20dec2014 22:25:24,23,2,2,2,5,4,3,4,32,2,2,The monkeys were funny.,Polar bears love to play in the water.,Snakes are very scary.,There are many variety of birds,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,78,9,2,1,1,1,2,1,10,1,1,3,1,59,0,0,0,0,2,5,1
2116,.8214,20dec2014 22:06:33,03jan2015 03:34:23,19047,2,13,1,1,6,2,2,32,1,2,,,,,,,,,,,,,I viewed the Duk Duk  while my tea boiled.,The goose stirred up the flock.,wolves move quickly though the trees.,I threw the fox over the hedge.,Terrible Tigers huff loudly.,Pit vipers hide cleverly while they sleep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,73,10,3,1,1,1,3,1,14,1,1,4,1,93,0,0,0,0,3,5,1
2117,.2211,20dec2014 22:13:05,20dec2014 22:22:57,9,2,2,2,5,4,11,1,32,4,2,The first animal we saw coming throught the entrace was a seal.,"We walked past the elephants, and boy did they smell horrible.",The polar bear was so big and beautiful. What a sight to see.,"The lion didn't do much of anything, he just laid down.","After visiting the gorillas, we went and grabbed something to eat.","Our feet were so sore, instead of walking to see the kagaroos; we took the train.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,92,8,1,5,2,0,4,3,1,5,1,2,2,31,3,0,0,0,1,3,0
2118,.6838,20dec2014 22:18:40,20dec2014 22:30:26,11,2,3,1,1,6,3,4,32,3,2,The childre and I laughed over the antics going on in the monkey cage.,We stetched and strained our necks to see to the top of the giraffe's head.,We sipped a cool drink as we watched the polar bears swim.,The tigers bared their teeth as we walked past their cage.,The lion shook his massive mane and let out a roar.,The hippo waddled across his compound and slowly imersed himself in the cool water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,72,10,3,1,2,0,1,1,5,3,0,2,1,35,0,0,0,0,1,5,0
2119,1.2187,20dec2014 22:18:45,20dec2014 22:19:32,0,2,2,2,5,7,13,6,32,5,2,,,,,,,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,30,9,2,4,1,0,1,3,9,5,1,4,3,93,0,0,0,0,1,7,0
2120,.8253,20dec2014 22:23:51,20dec2014 22:32:35,8,2,6,2,6,4,13,4,19,1,1,The giraffes with their billowy long necks clamored together.,Little lion cubs joyusly played around a bush.,"I looked at the chimp and he looked at me; I could only think, that could've been me.","Panthers, sleek and black, roamed the ground looking for a snack.",Prairie dogs pop in and out of little tunnels they dug.,The pigme goats chomp at my skirt looking for that tasty and satisfying cloth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,21,10,3,1,2,0,3,1,16,5,1,2,1,43,0,0,0,0,3,1,1
2122,.5583,20dec2014 22:34:44,20dec2014 22:40:53,6,2,13,1,2,6,2,1,1,2,2,,,,,,,,,,,,,The chimp is full.,The fish swim.,The birds fly by.,Wolves crouch by the dirt.,Grizzlies growl loud.,The tiger  is spotted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,62,12,4,1,2,1,1,1,7,2,0,3,1,71,0,0,0,0,1,1,1
2123,1.5024,20dec2014 22:36:07,20dec2014 22:39:15,3,2,5,2,7,4,2,1,16,4,2,i like gorillas,the monkeys are awesome,it smells like poop,the lions are big,look at the elephant,look at the giraffes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,59,8,1,2,1,1,6,1,10,1,1,3,2,72,0,0,0,1,5,1,1
2124,1.066,20dec2014 22:36:19,22dec2014 02:27:07,1670,2,12,1,1,6,2,3,1,2,2,,,,,,,,,,,,,Fish dove to the bottom of the pool.,The otters twitched their whiskers while they dried off.,Some ostriches sped to the other side of the field.,Two tigers shook their rumps to drive off the flies.,The mighty elk devoured some weeds while I rested.,The huge viper squeezed his prey slowly before he would digest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,38,12,4,1,2,1,2,1,13,3,1,2,1,35,0,0,0,1,1,1,1
2125,.5372,20dec2014 22:38:43,20dec2014 22:47:30,8,2,4,1,1,6,11,3,24,2,2,There were seven different types of alligators swimming in the same pond.,After lunch we saw the Orangutang habitat.,We watched the parrots as we had lunch.,The snake house was my least favorite.,The gorillas were silly as they leaped and swung from branch to branch.,The lion was proudly perched on a cliff with his lioness and many cubs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,29,13,4,1,2,0,2,3,7,6,1,3,2,54,0,0,0,0,2,1,1
2128,.8539,20dec2014 22:56:27,22dec2014 05:38:07,1841,2,11,1,1,6,4,2,2,3,2,,,,,,,,,,,,,I visited the tigers,I visited the birds,I visited the foxes,I visited the coyotes,I visited the frogs,I visited the pigs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,41,13,4,1,1,1,6,1,19,1,1,4,2,92,0,1,2,1,2,1,1
2129,1.7017,20dec2014 22:56:43,20dec2014 23:13:14,16,2,4,2,7,4,1,3,32,2,2,the monkeys were very playful.,the elephants were huge and smelly.,the bears looked hot and bored.,"the lions were noisey,roaring loudly.",some of the snakes were huge and colorful.,"the giraffs were funny looking,with their long necks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,54,9,2,2,2,1,2,1,6,6,1,2,2,32,0,0,0,0,2,6,0
2130,1.351,20dec2014 22:59:30,20dec2014 23:03:14,3,2,4,2,5,2,3,5,1,3,2,We saw funny monkeys,The bears were big,The bird made noises,the hippopotamus was gorgeous,The elephant was having a bath,The turtles were very slow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,41,12,4,4,2,1,4,1,16,1,1,3,1,59,0,1,1,0,2,2,1
2131,2.5034,20dec2014 23:03:14,20dec2014 23:29:24,26,2,12,1,3,4,11,4,32,4,2,,,,,,,,,,,,,while i got food the tigers growled.,the hawk was tied to rope.,the tigers couldn't stay still.,the spider monkeys were excited.,the gorillas looked like humans.,the monkeys were funny.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,25,8,1,4,1,0,2,3,3,5,1,4,2,93,0,0,0,0,2,7,0
2132,.4799,20dec2014 23:04:56,20dec2014 23:37:36,32,2,10,2,7,2,2,2,32,2,1,,,,,,,,,,,,,Most of us were excited to see moose.,We were thrilled to see the exoctic birds fly.,the tigers romp.,I spoke to the keeper of the reptiles.,The Emu were sheltered together.,The hippo were muddy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,68,9,2,1,2,1,1,1,11,3,0,2,1,33,0,0,0,0,1,5,1
2134,.5105,20dec2014 23:07:59,20dec2014 23:17:11,9,2,12,2,7,2,5,1,8,2,2,,,,,,,,,,,,,Horses chew fodder by the tree.,I see turtles rove over dirt.,He loves to see where fish swim through liquid.,Worms wriggle through dirt.,People seek ducks by the pools.,"Birds chirp, hiss, or trill throughout the zoo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,60,13,4,1,2,1,2,1,18,1,1,3,1,74,0,0,0,0,2,1,1
2135,1.995,20dec2014 23:18:29,22dec2014 03:44:18,1705,2,11,1,1,3,3,2,2,2,2,,,,,,,,,,,,,I feed the birds,We stroll by the osprey,It is exciting to observe how the ducks swim,There's so much stuff to buy  for my pet,It is thrilling to ride the sky bucket,Time goes by so quick if  you  explore the zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,42,11,3,3,2,1,5,1,16,1,1,4,1,93,0,0,0,0,5,1,1
2136,.9558,20dec2014 23:30:11,20dec2014 23:33:16,3,2,3,2,5,4,1,3,22,3,2,I saw the orangutan eating some paper.,The lemurs were jumping around their enclosure.,Elephants have very large trunks.,The baby panda was cute and cuddly.,"Tigers have stripes, lions have manes",The penguins are my favorite animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,24,12,4,1,2,1,3,1,13,5,1,1,1,21,0,0,0,0,3,1,1
2137,3.5095,20dec2014 23:36:19,20dec2014 23:47:35,11,2,1,2,7,4,3,2,32,3,1,"""After eating ice cream, We saw the camels.""",The first animal we saw was the monkey.,My favorite animal is by far the Lion!,My fiancee loves the Gorilla.,My son loves to feed the Giraffe,The Hippo is a very big animal.,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,1,5,5,11,4,13,1,2,3,1,3,3,3,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,,,,,,,"Q7,Q9,Q8",5,5,6,43,9,2,4,2,1,9,1,11,1,1,3,2,59,0,0,1,0,8,6,0
2138,.6338,21dec2014 00:09:39,05jan2015 04:34:50,21865,2,5,1,3,6,11,1,1,2,2,The bat cage was my favorite part of thr trip.,Our daughter dropped her popcorn bag over the femce; the aligator had a nice snack.,I wish there were more flying squirrels; we only saw one.,The reptile hall was closed today for cleaning.,The elephants put on a great show.,When we return I want to feed the leopards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,46,13,4,1,1,1,1,1,11,5,0,1,1,23,0,0,0,0,1,1,1
2139,1.5302,21dec2014 00:11:03,21dec2014 00:21:18,10,2,8,2,6,4,2,4,2,2,2,,,,,,,,,,,,,I observed the tiger by the food.,Birds flew.,Reptiles were locked up.,Frogs were there with the flies.,Hot dogs were sold by the birds.,Hippos slept.,,,,,,,,,1,3,3,2,3,2,5,12,11,8,14,7,1,2,3,2,3,3,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,,,,,,,"Q9,Q7,Q8",2,3,4,57,9,2,1,2,1,3,1,15,1,1,1,1,23,0,0,0,1,2,1,1
2141,.6422,21dec2014 00:36:10,21dec2014 00:44:09,7,2,7,1,3,4,1,6,3,3,2,I went  to see the bears.,"When I was at the place where they keep animals, I saw the tigers.",Snakes and reptiles are kept in a special place.,Children always enjoy seeing the pelicans.,The different type of antelopes are interesting.,The giraffes are interesting creatures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,66,10,3,1,1,1,4,1,15,1,1,3,1,74,0,0,0,0,4,1,1
2142,.5508999999999999,21dec2014 00:42:47,21dec2014 01:01:51,19,2,7,1,1,6,2,2,32,2,2,"As we came upon the Lions in there enclosed area, they seemed uninterested.",The walkway was crowed with visitors and we could see the long necks of the giraffe's towering above  us.,We rode a train through the park and saw the buffalo's.,The reptile house was fascinating and had many different kinds of snakes.,"After we had lunch, we made our way to see the polar bear's.",The trumpet sound of elephants got our attention.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,63,9,2,1,1,1,3,1,17,1,1,2,1,33,0,0,0,0,3,5,1
2143,.4788,21dec2014 00:44:09,21dec2014 01:02:03,17,2,13,2,6,4,3,2,8,3,2,,,,,,,,,,,,,The eel poked out of  its rock home.,I bought t-shirts with pictures of reptiles from the zoo's gift shop.,The butterfly exhibit exceeded my hopes.,The termites' home stood six feet high.,The red-eyed tree frog's eyes were closed through my visit.,The octopus squirted blue liquid.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,51,13,4,4,2,1,3,1,18,1,1,2,1,34,0,0,0,1,2,1,1
2144,.8338,21dec2014 01:02:57,21dec2014 01:07:16,4,2,5,1,3,4,2,5,29,4,2,gorilla climbing the trees,Tigers playing ball,giraffes eating leaves,Lions in their dens,rhinos running,seals swimming in the pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,54,9,2,1,2,1,2,1,7,1,1,2,1,41,0,0,0,0,2,1,1
2146,.9507,21dec2014 01:13:53,03jan2015 19:51:22,19837,2,14,2,7,1,3,6,8,1,2,,,,,,,,,,,,,I observed birds.,I received prizes.,I thought well.,I bought chili.,I rid myself of dogs.,I tweeted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,42,12,4,2,1,1,4,3,14,1,1,2,1,33,0,0,2,0,2,1,1
2148,.8796,21dec2014 01:29:07,21dec2014 01:38:55,9,2,11,1,2,4,3,2,32,2,2,,,,,,,,,,,,,i did see horses,i did see tigers,i did see chimps,i did see birds,i did see hippos,i did see deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,56,9,2,1,1,1,2,4,5,2,1,1,1,21,0,0,0,0,2,6,1
